Datum,Kraj,incidence 7,incidence 14,incidence 7 na 100 000,incidence 14 na 100 000
2021-05-05,Olomoucký kraj,760,1913,120.535,303.399
2021-05-05,Zlínský kraj,1055,2424,181.859,417.845
2021-05-05,Moravskoslezský kraj,1721,3911,144.278,327.875
2021-05-05,,17,31,,
2021-05-06,Hlavní město Praha,1174,2636,87.935,197.441
2021-05-06,Středočeský kraj,1299,2975,92.919,212.804
2021-05-06,Jihočeský kraj,1045,2353,162.38,365.628
2021-05-06,Plzeňský kraj,396,959,67.0,162.256
2021-05-06,Karlovarský kraj,119,239,40.571,81.483
2021-05-06,Ústecký kraj,1228,2721,150.305,333.046
2021-05-06,Liberecký kraj,425,951,96.05,214.927
2021-05-06,Královéhradecký kraj,235,554,42.665,100.58
2021-05-06,Pardubický kraj,464,1100,88.743,210.383
2021-05-06,Kraj Vysočina,789,1762,155.055,346.27
2021-05-06,Jihomoravský kraj,1392,3100,116.453,259.343
2021-05-06,Olomoucký kraj,692,1825,109.75,289.443
2021-05-06,Zlínský kraj,989,2306,170.482,397.505
2021-05-06,Moravskoslezský kraj,1704,3782,142.853,317.06
2021-05-06,,15,28,,
2021-05-07,Hlavní město Praha,1147,2584,85.912,193.546
2021-05-07,Středočeský kraj,1226,2885,87.697,206.367
2021-05-07,Jihočeský kraj,1048,2265,162.846,351.953
2021-05-07,Plzeňský kraj,390,934,65.985,158.026
2021-05-07,Karlovarský kraj,116,235,39.548,80.12
2021-05-07,Ústecký kraj,1098,2585,134.393,316.4
2021-05-07,Liberecký kraj,399,903,90.174,204.079
2021-05-07,Královéhradecký kraj,234,556,42.483,100.944
2021-05-07,Pardubický kraj,436,1016,83.388,194.317
2021-05-07,Kraj Vysočina,814,1763,159.968,346.466
2021-05-07,Jihomoravský kraj,1312,3059,109.761,255.913
2021-05-07,Olomoucký kraj,632,1648,100.234,261.371
2021-05-07,Zlínský kraj,932,2173,160.657,374.578
2021-05-07,Moravskoslezský kraj,1632,3691,136.817,309.431
2021-05-07,,14,26,,
2021-05-08,Hlavní město Praha,1118,2509,83.74,187.928
2021-05-08,Středočeský kraj,1205,2789,86.195,199.5
2021-05-08,Jihočeský kraj,982,2237,152.591,347.603
2021-05-08,Plzeňský kraj,368,897,62.263,151.766
2021-05-08,Karlovarský kraj,100,229,34.094,78.074
2021-05-08,Ústecký kraj,1050,2556,128.518,312.85
2021-05-08,Liberecký kraj,407,885,91.982,200.011
2021-05-08,Královéhradecký kraj,206,528,37.4,95.86
2021-05-08,Pardubický kraj,435,1004,83.197,192.022
2021-05-08,Kraj Vysočina,754,1739,148.177,341.75
2021-05-08,Jihomoravský kraj,1278,3032,106.916,253.654
2021-05-08,Olomoucký kraj,607,1605,96.269,254.551
2021-05-08,Zlínský kraj,860,2130,148.245,367.166
2021-05-08,Moravskoslezský kraj,1603,3573,134.386,299.539
2021-05-08,,14,28,,
2021-05-09,Hlavní město Praha,1096,2463,82.092,184.483
2021-05-09,Středočeský kraj,1174,2731,83.977,195.351
2021-05-09,Jihočeský kraj,939,2229,145.909,346.359
2021-05-09,Plzeňský kraj,375,897,63.447,151.766
2021-05-09,Karlovarský kraj,101,229,34.434,78.074
2021-05-09,Ústecký kraj,1022,2457,125.091,300.733
2021-05-09,Liberecký kraj,392,871,88.592,196.847
2021-05-09,Královéhradecký kraj,214,529,38.852,96.042
2021-05-09,Pardubický kraj,435,994,83.197,190.11
2021-05-09,Kraj Vysočina,761,1739,149.552,341.75
2021-05-09,Jihomoravský kraj,1284,2927,107.418,244.87
2021-05-09,Olomoucký kraj,596,1608,94.525,255.027
2021-05-09,Zlínský kraj,869,2056,149.797,354.41
2021-05-09,Moravskoslezský kraj,1590,3538,133.296,296.605
2021-05-09,,13,28,,
2021-05-10,Hlavní město Praha,976,2396,73.104,179.464
2021-05-10,Středočeský kraj,1011,2511,72.318,179.614
2021-05-10,Jihočeský kraj,928,2199,144.2,341.698
2021-05-10,Plzeňský kraj,378,826,63.955,139.753
2021-05-10,Karlovarský kraj,120,230,40.912,78.415
2021-05-10,Ústecký kraj,939,2398,114.932,293.511
2021-05-10,Liberecký kraj,351,821,79.326,185.547
2021-05-10,Královéhradecký kraj,200,488,36.311,88.598
2021-05-10,Pardubický kraj,357,905,68.279,173.088
2021-05-10,Kraj Vysočina,744,1635,146.211,321.312
2021-05-10,Jihomoravský kraj,1243,2803,103.988,234.497
2021-05-10,Olomoucký kraj,555,1509,88.022,239.326
2021-05-10,Zlínský kraj,809,1983,139.454,341.826
2021-05-10,Moravskoslezský kraj,1562,3516,130.949,294.76
2021-05-10,,12,28,,
2021-05-11,Hlavní město Praha,944,2250,70.707,168.529
2021-05-11,Středočeský kraj,931,2382,66.595,170.387
2021-05-11,Jihočeský kraj,848,2028,131.769,315.127
2021-05-11,Plzeňský kraj,320,762,54.142,128.925
2021-05-11,Karlovarský kraj,102,233,34.775,79.438
2021-05-11,Ústecký kraj,794,2182,97.184,267.073
2021-05-11,Liberecký kraj,343,796,77.518,179.897
2021-05-11,Královéhradecký kraj,189,469,34.314,85.148
2021-05-11,Pardubický kraj,362,858,69.235,164.099
2021-05-11,Kraj Vysočina,688,1535,135.206,301.659
2021-05-11,Jihomoravský kraj,1166,2628,97.547,219.856
2021-05-11,Olomoucký kraj,534,1378,84.692,218.549
2021-05-11,Zlínský kraj,764,1885,131.697,324.933
2021-05-11,Moravskoslezský kraj,1465,3283,122.817,275.227
2021-05-11,,13,28,,
2021-05-12,Hlavní město Praha,924,2162,69.209,161.937
2021-05-12,Středočeský kraj,902,2257,64.521,161.445
2021-05-12,Jihočeský kraj,767,1887,119.182,293.217
2021-05-12,Plzeňský kraj,297,699,50.25,118.266
2021-05-12,Karlovarský kraj,91,210,31.025,71.596
2021-05-12,Ústecký kraj,748,2040,91.554,249.693
2021-05-12,Liberecký kraj,330,767,74.58,173.343
2021-05-12,Královéhradecký kraj,172,443,31.227,80.428
2021-05-12,Pardubický kraj,326,830,62.35,158.744
2021-05-12,Kraj Vysočina,607,1505,119.288,295.764
2021-05-12,Jihomoravský kraj,1117,2549,93.447,213.247
2021-05-12,Olomoucký kraj,511,1271,81.044,201.579
2021-05-12,Zlínský kraj,700,1755,120.665,302.524
2021-05-12,Moravskoslezský kraj,1353,3074,113.427,257.706
2021-05-12,,8,25,,
2021-05-13,Hlavní město Praha,856,2030,64.116,152.05
2021-05-13,Středočeský kraj,878,2177,62.804,155.723
2021-05-13,Jihočeský kraj,711,1756,110.481,272.861
2021-05-13,Plzeňský kraj,272,668,46.02,113.021
2021-05-13,Karlovarský kraj,94,213,32.048,72.619
2021-05-13,Ústecký kraj,682,1910,83.476,233.781
2021-05-13,Liberecký kraj,298,723,67.348,163.399
2021-05-13,Královéhradecký kraj,180,415,32.68,75.345
2021-05-13,Pardubický kraj,320,784,61.202,149.946
2021-05-13,Kraj Vysočina,578,1367,113.589,268.644
2021-05-13,Jihomoravský kraj,1053,2445,88.093,204.547
2021-05-13,Olomoucký kraj,502,1194,79.617,189.367
2021-05-13,Zlínský kraj,691,1680,119.113,289.596
2021-05-13,Moravskoslezský kraj,1383,3087,115.942,258.795
2021-05-13,,7,22,,
2021-05-14,Hlavní město Praha,789,1936,59.097,145.01
2021-05-14,Středočeský kraj,837,2063,59.871,147.568
2021-05-14,Jihočeský kraj,631,1679,98.05,260.896
2021-05-14,Plzeňský kraj,232,622,39.253,105.238
2021-05-14,Karlovarský kraj,87,203,29.661,69.21
2021-05-14,Ústecký kraj,667,1765,81.64,216.033
2021-05-14,Liberecký kraj,295,694,66.67,156.845
2021-05-14,Královéhradecký kraj,163,397,29.593,72.077
2021-05-14,Pardubický kraj,312,748,59.672,143.06
2021-05-14,Kraj Vysočina,472,1286,92.758,252.726
2021-05-14,Jihomoravský kraj,949,2261,79.393,189.153
2021-05-14,Olomoucký kraj,490,1122,77.713,177.948
2021-05-14,Zlínský kraj,664,1596,114.459,275.116
2021-05-14,Moravskoslezský kraj,1322,2954,110.828,247.646
2021-05-14,,8,22,,
2021-05-15,Hlavní město Praha,770,1888,57.674,141.414
2021-05-15,Středočeský kraj,812,2017,58.083,144.278
2021-05-15,Jihočeský kraj,638,1620,99.137,251.728
2021-05-15,Plzeňský kraj,230,598,38.914,101.177
2021-05-15,Karlovarský kraj,92,192,31.366,65.46
2021-05-15,Ústecký kraj,634,1684,77.601,206.119
2021-05-15,Liberecký kraj,296,703,66.896,158.879
2021-05-15,Královéhradecký kraj,162,368,29.412,66.812
2021-05-15,Pardubický kraj,293,728,56.038,139.235
2021-05-15,Kraj Vysočina,472,1226,92.758,240.934
2021-05-15,Jihomoravský kraj,961,2239,80.396,187.313
2021-05-15,Olomoucký kraj,503,1110,79.775,176.045
2021-05-15,Zlínský kraj,629,1489,108.426,256.671
2021-05-15,Moravskoslezský kraj,1287,2890,107.894,242.28
2021-05-15,,6,20,,
2021-05-16,Hlavní město Praha,750,1846,56.176,138.268
2021-05-16,Středočeský kraj,800,1974,57.225,141.202
2021-05-16,Jihočeský kraj,636,1575,98.827,244.736
2021-05-16,Plzeňský kraj,219,594,37.053,100.501
2021-05-16,Karlovarský kraj,90,191,30.684,65.119
2021-05-16,Ústecký kraj,635,1657,77.723,202.814
2021-05-16,Liberecký kraj,293,685,66.218,154.811
2021-05-16,Královéhradecký kraj,155,369,28.141,66.993
2021-05-16,Pardubický kraj,287,722,54.891,138.088
2021-05-16,Kraj Vysočina,453,1214,89.024,238.576
2021-05-16,Jihomoravský kraj,947,2231,79.225,186.643
2021-05-16,Olomoucký kraj,495,1091,78.506,173.031
2021-05-16,Zlínský kraj,615,1484,106.013,255.81
2021-05-16,Moravskoslezský kraj,1276,2866,106.972,240.268
2021-05-16,,6,19,,
2021-05-17,Hlavní město Praha,733,1709,54.903,128.007
2021-05-17,Středočeský kraj,804,1815,57.511,129.829
2021-05-17,Jihočeský kraj,589,1517,91.523,235.723
2021-05-17,Plzeňský kraj,211,589,35.7,99.655
2021-05-17,Karlovarský kraj,78,198,26.593,67.505
2021-05-17,Ústecký kraj,588,1527,71.97,186.902
2021-05-17,Liberecký kraj,286,637,64.636,143.963
2021-05-17,Královéhradecký kraj,163,363,29.593,65.904
2021-05-17,Pardubický kraj,275,632,52.596,120.875
2021-05-17,Kraj Vysočina,438,1182,86.076,232.288
2021-05-17,Jihomoravský kraj,880,2123,73.62,177.608
2021-05-17,Olomoucký kraj,459,1014,72.797,160.819
2021-05-17,Zlínský kraj,600,1409,103.427,242.881
2021-05-17,Moravskoslezský kraj,1138,2700,95.403,226.352
2021-05-17,,5,17,,
2021-05-18,Hlavní město Praha,717,1661,53.704,124.412
2021-05-18,Středočeský kraj,730,1661,52.218,118.813
2021-05-18,Jihočeský kraj,492,1340,76.451,208.22
2021-05-18,Plzeňský kraj,210,530,35.531,89.672
2021-05-18,Karlovarský kraj,90,192,30.684,65.46
2021-05-18,Ústecký kraj,561,1355,68.666,165.85
2021-05-18,Liberecký kraj,252,595,56.952,134.471
2021-05-18,Královéhradecký kraj,165,354,29.956,64.27
2021-05-18,Pardubický kraj,258,620,49.344,118.579
2021-05-18,Kraj Vysočina,378,1066,74.285,209.491
2021-05-18,Jihomoravský kraj,823,1989,68.851,166.398
2021-05-18,Olomoucký kraj,452,986,71.687,156.378
2021-05-18,Zlínský kraj,525,1289,90.499,222.196
2021-05-18,Moravskoslezský kraj,1095,2560,91.798,214.615
2021-05-18,,6,19,,
2021-05-19,Hlavní město Praha,668,1592,50.034,119.243
2021-05-19,Středočeský kraj,663,1565,47.425,111.946
2021-05-19,Jihočeský kraj,461,1228,71.634,190.816
2021-05-19,Plzeňský kraj,196,493,33.162,83.412
2021-05-19,Karlovarský kraj,73,164,24.888,55.913
2021-05-19,Ústecký kraj,498,1246,60.954,152.508
2021-05-19,Liberecký kraj,248,578,56.048,130.629
2021-05-19,Královéhradecký kraj,144,316,26.144,57.371
2021-05-19,Pardubický kraj,228,554,43.607,105.957
2021-05-19,Kraj Vysočina,351,958,68.979,188.267
2021-05-19,Jihomoravský kraj,776,1893,64.919,158.367
2021-05-19,Olomoucký kraj,440,951,69.783,150.827
2021-05-19,Zlínský kraj,474,1174,81.707,202.372
2021-05-19,Moravskoslezský kraj,1039,2392,87.103,200.531
2021-05-19,,6,14,,
2021-05-20,Hlavní město Praha,632,1488,47.338,111.454
2021-05-20,Středočeský kraj,563,1441,40.272,103.076
2021-05-20,Jihočeský kraj,404,1115,62.777,173.257
2021-05-20,Plzeňský kraj,194,466,32.823,78.844
2021-05-20,Karlovarský kraj,62,156,21.138,53.186
2021-05-20,Ústecký kraj,457,1139,55.936,139.412
2021-05-20,Liberecký kraj,262,560,59.212,126.561
2021-05-20,Královéhradecký kraj,132,312,23.965,56.645
2021-05-20,Pardubický kraj,203,523,38.825,100.028
2021-05-20,Kraj Vysočina,317,895,62.297,175.886
2021-05-20,Jihomoravský kraj,706,1759,59.063,147.156
2021-05-20,Olomoucký kraj,431,933,68.356,147.973
2021-05-20,Zlínský kraj,439,1130,75.674,194.788
2021-05-20,Moravskoslezský kraj,912,2295,76.457,192.399
2021-05-20,,5,12,,
2021-05-21,Hlavní město Praha,598,1387,44.791,103.889
2021-05-21,Středočeský kraj,506,1343,36.195,96.066
2021-05-21,Jihočeský kraj,394,1025,61.223,159.273
2021-05-21,Plzeňský kraj,192,424,32.485,71.738
2021-05-21,Karlovarský kraj,60,147,20.456,50.117
2021-05-21,Ústecký kraj,390,1057,47.735,129.375
2021-05-21,Liberecký kraj,253,548,57.178,123.849
2021-05-21,Královéhradecký kraj,120,283,21.786,51.38
2021-05-21,Pardubický kraj,185,497,35.383,95.055
2021-05-21,Kraj Vysočina,286,758,56.205,148.963
2021-05-21,Jihomoravský kraj,693,1642,57.976,137.368
2021-05-21,Olomoucký kraj,418,908,66.294,144.008
2021-05-21,Zlínský kraj,422,1086,72.744,187.203
2021-05-21,Moravskoslezský kraj,818,2140,68.576,179.405
2021-05-21,,4,12,,
2021-05-22,Hlavní město Praha,582,1352,43.593,101.267
2021-05-22,Středočeský kraj,462,1274,33.047,91.13
2021-05-22,Jihočeský kraj,380,1018,59.047,158.185
2021-05-22,Plzeňský kraj,191,421,32.316,71.23
2021-05-22,Karlovarský kraj,44,136,15.001,46.367
2021-05-22,Ústecký kraj,361,995,44.186,121.786
2021-05-22,Liberecký kraj,256,552,57.856,124.753
2021-05-22,Královéhradecký kraj,120,282,21.786,51.198
2021-05-22,Pardubický kraj,188,481,35.956,91.995
2021-05-22,Kraj Vysočina,255,727,50.113,142.871
2021-05-22,Jihomoravský kraj,626,1587,52.371,132.767
2021-05-22,Olomoucký kraj,412,915,65.343,145.118
2021-05-22,Zlínský kraj,402,1031,69.296,177.722
2021-05-22,Moravskoslezský kraj,795,2082,66.648,174.542
2021-05-22,,4,10,,
2021-05-23,Hlavní město Praha,574,1324,42.994,99.17
2021-05-23,Středočeský kraj,453,1253,32.404,89.628
2021-05-23,Jihočeský kraj,382,1018,59.358,158.185
2021-05-23,Plzeňský kraj,193,412,32.654,69.708
2021-05-23,Karlovarský kraj,44,134,15.001,45.685
2021-05-23,Ústecký kraj,360,995,44.063,121.786
2021-05-23,Liberecký kraj,256,549,57.856,124.075
2021-05-23,Královéhradecký kraj,113,268,20.516,48.656
2021-05-23,Pardubický kraj,179,466,34.235,89.126
2021-05-23,Kraj Vysočina,256,709,50.309,139.333
2021-05-23,Jihomoravský kraj,606,1553,50.697,129.923
2021-05-23,Olomoucký kraj,420,915,66.611,145.118
2021-05-23,Zlínský kraj,401,1016,69.124,175.136
2021-05-23,Moravskoslezský kraj,778,2054,65.223,172.195
2021-05-23,,4,10,,
2021-05-24,Hlavní město Praha,524,1257,39.248,94.151
2021-05-24,Středočeský kraj,408,1212,29.185,86.695
2021-05-24,Jihočeský kraj,322,911,50.035,141.558
2021-05-24,Plzeňský kraj,186,397,31.47,67.17
2021-05-24,Karlovarský kraj,33,111,11.251,37.844
2021-05-24,Ústecký kraj,324,912,39.657,111.627
2021-05-24,Liberecký kraj,231,517,52.206,116.842
2021-05-24,Královéhradecký kraj,97,260,17.611,47.204
2021-05-24,Pardubický kraj,152,427,29.071,81.667
2021-05-24,Kraj Vysočina,238,676,46.772,132.848
2021-05-24,Jihomoravský kraj,566,1446,47.351,120.971
2021-05-24,Olomoucký kraj,377,836,59.792,132.589
2021-05-24,Zlínský kraj,380,980,65.504,168.931
2021-05-24,Moravskoslezský kraj,740,1878,62.037,157.44
2021-05-24,,4,9,,
2021-05-25,Hlavní město Praha,458,1175,34.305,88.009
2021-05-25,Středočeský kraj,335,1065,23.963,76.18
2021-05-25,Jihočeský kraj,312,804,48.481,124.932
2021-05-25,Plzeňský kraj,178,388,30.116,65.647
2021-05-25,Karlovarský kraj,15,105,5.114,35.798
2021-05-25,Ústecký kraj,296,857,36.23,104.895
2021-05-25,Liberecký kraj,228,480,51.528,108.48
2021-05-25,Královéhradecký kraj,80,245,14.524,44.481
2021-05-25,Pardubický kraj,125,383,23.907,73.252
2021-05-25,Kraj Vysočina,194,572,38.125,112.41
2021-05-25,Jihomoravský kraj,473,1296,39.571,108.422
2021-05-25,Olomoucký kraj,349,801,55.351,127.038
2021-05-25,Zlínský kraj,373,898,64.297,154.796
2021-05-25,Moravskoslezský kraj,624,1719,52.312,144.111
2021-05-25,,2,8,,
2021-05-26,Hlavní město Praha,430,1098,32.208,82.242
2021-05-26,Středočeský kraj,323,986,23.104,70.529
2021-05-26,Jihočeský kraj,282,743,43.819,115.453
2021-05-26,Plzeňský kraj,170,366,28.763,61.925
2021-05-26,Karlovarský kraj,15,88,5.114,30.002
2021-05-26,Ústecký kraj,280,778,34.272,95.226
2021-05-26,Liberecký kraj,212,460,47.912,103.96
2021-05-26,Královéhradecký kraj,85,229,15.432,41.576
2021-05-26,Pardubický kraj,110,338,21.038,64.645
2021-05-26,Kraj Vysočina,196,547,38.518,107.497
2021-05-26,Jihomoravský kraj,423,1199,35.388,100.307
2021-05-26,Olomoucký kraj,329,769,52.179,121.962
2021-05-26,Zlínský kraj,351,825,60.505,142.212
2021-05-26,Moravskoslezský kraj,596,1635,49.965,137.069
2021-05-26,,1,7,,
2021-05-27,Hlavní město Praha,412,1044,30.859,78.197
2021-05-27,Středočeský kraj,327,890,23.391,63.663
2021-05-27,Jihočeský kraj,282,686,43.819,106.596
2021-05-27,Plzeňský kraj,166,360,28.086,60.909
2021-05-27,Karlovarský kraj,18,80,6.137,27.275
2021-05-27,Ústecký kraj,271,728,33.17,89.106
2021-05-27,Liberecký kraj,187,449,42.262,101.474
2021-05-27,Královéhradecký kraj,73,205,13.253,37.218
2021-05-27,Pardubický kraj,102,305,19.508,58.333
2021-05-27,Kraj Vysočina,184,501,36.16,98.457
2021-05-27,Jihomoravský kraj,427,1133,35.722,94.786
2021-05-27,Olomoucký kraj,309,740,49.007,117.363
2021-05-27,Zlínský kraj,306,745,52.748,128.422
2021-05-27,Moravskoslezský kraj,563,1475,47.199,123.655
2021-05-27,,1,6,,
2021-05-28,Hlavní město Praha,387,985,28.987,73.778
2021-05-28,Středočeský kraj,303,809,21.674,57.869
2021-05-28,Jihočeský kraj,276,670,42.887,104.11
2021-05-28,Plzeňský kraj,164,356,27.748,60.233
2021-05-28,Karlovarský kraj,20,80,6.819,27.275
2021-05-28,Ústecký kraj,275,665,33.66,81.395
2021-05-28,Liberecký kraj,167,420,37.742,94.92
2021-05-28,Královéhradecký kraj,75,195,13.616,35.403
2021-05-28,Pardubický kraj,86,271,16.448,51.831
2021-05-28,Kraj Vysočina,167,453,32.819,89.024
2021-05-28,Jihomoravský kraj,368,1061,30.787,88.762
2021-05-28,Olomoucký kraj,284,702,45.042,111.336
2021-05-28,Zlínský kraj,301,723,51.886,124.63
2021-05-28,Moravskoslezský kraj,534,1352,44.767,113.344
2021-05-28,,3,7,,
2021-05-29,Hlavní město Praha,363,945,27.189,70.782
2021-05-29,Středočeský kraj,307,769,21.96,55.007
2021-05-29,Jihočeský kraj,260,640,40.401,99.448
2021-05-29,Plzeňský kraj,166,357,28.086,60.402
2021-05-29,Karlovarský kraj,20,64,6.819,21.82
2021-05-29,Ústecký kraj,277,638,33.904,78.09
2021-05-29,Liberecký kraj,162,418,36.612,94.468
2021-05-29,Královéhradecký kraj,66,186,11.983,33.769
2021-05-29,Pardubický kraj,89,277,17.022,52.978
2021-05-29,Kraj Vysočina,161,416,31.64,81.753
2021-05-29,Jihomoravský kraj,363,989,30.368,82.739
2021-05-29,Olomoucký kraj,292,704,46.311,111.654
2021-05-29,Zlínský kraj,283,685,48.783,118.079
2021-05-29,Moravskoslezský kraj,484,1279,40.576,107.224
2021-05-29,,3,7,,
2021-05-30,Hlavní město Praha,367,941,27.489,70.482
2021-05-30,Středočeský kraj,308,761,22.032,54.435
2021-05-30,Jihočeský kraj,260,642,40.401,99.759
2021-05-30,Plzeňský kraj,156,349,26.394,59.048
2021-05-30,Karlovarský kraj,20,64,6.819,21.82
2021-05-30,Ústecký kraj,259,619,31.701,75.765
2021-05-30,Liberecký kraj,157,413,35.482,93.338
2021-05-30,Královéhradecký kraj,60,173,10.893,31.409
2021-05-30,Pardubický kraj,91,270,17.404,51.639
2021-05-30,Kraj Vysočina,159,415,31.247,81.556
2021-05-30,Jihomoravský kraj,333,939,27.858,78.556
2021-05-30,Olomoucký kraj,275,695,43.615,110.226
2021-05-30,Zlínský kraj,284,685,48.955,118.079
2021-05-30,Moravskoslezský kraj,479,1257,40.156,105.379
2021-05-30,,3,7,,
2021-05-31,Hlavní město Praha,338,862,25.317,64.565
2021-05-31,Středočeský kraj,298,706,21.316,50.501
2021-05-31,Jihočeský kraj,261,583,40.556,90.591
2021-05-31,Plzeňský kraj,143,329,24.195,55.664
2021-05-31,Karlovarský kraj,17,50,5.796,17.047
2021-05-31,Ústecký kraj,239,563,29.253,68.91
2021-05-31,Liberecký kraj,157,388,35.482,87.688
2021-05-31,Královéhradecký kraj,57,154,10.349,27.959
2021-05-31,Pardubický kraj,98,250,18.743,47.814
2021-05-31,Kraj Vysočina,151,389,29.675,76.447
2021-05-31,Jihomoravský kraj,332,898,27.775,75.126
2021-05-31,Olomoucký kraj,254,631,40.284,100.076
2021-05-31,Zlínský kraj,255,635,43.956,109.46
2021-05-31,Moravskoslezský kraj,423,1163,35.462,97.499
2021-05-31,,3,7,,
2021-06-01,Hlavní město Praha,321,779,24.043,58.348
2021-06-01,Středočeský kraj,294,629,21.03,44.993
2021-06-01,Jihočeský kraj,226,538,35.118,83.599
2021-06-01,Plzeňský kraj,147,325,24.871,54.988
2021-06-01,Karlovarský kraj,17,32,5.796,10.91
2021-06-01,Ústecký kraj,223,519,27.295,63.525
2021-06-01,Liberecký kraj,161,389,36.386,87.914
2021-06-01,Královéhradecký kraj,55,135,9.985,24.51
2021-06-01,Pardubický kraj,82,207,15.683,39.59
2021-06-01,Kraj Vysočina,151,345,29.675,67.8
2021-06-01,Jihomoravský kraj,296,769,24.763,64.334
2021-06-01,Olomoucký kraj,217,566,34.416,89.767
2021-06-01,Zlínský kraj,244,617,42.06,106.357
2021-06-01,Moravskoslezský kraj,406,1030,34.037,86.349
2021-06-01,,2,4,,
2021-06-02,Hlavní město Praha,301,731,22.545,54.753
2021-06-02,Středočeský kraj,286,609,20.458,43.562
